idEmpresa;contrato;Descripcion;Sexo;SalarioActual;CodigoCiudad;Ciudad;CodigoDepartamento;Departamento
288;36236;AYUDANTE DE CONSTRUCCIÓN;M;1160000;05001;Medellín;5;Antioquia
288;36256;AYUDANTE DE CONSTRUCCIÓN;F;1160000;05001;Medellín;5;Antioquia
288;36316;AYUDANTE DE CONSTRUCCIÓN;M;1160000;05001;Medellín;5;Antioquia
288;36216;AYUDANTE DE CONSTRUCCIÓN;M;1160000;05001;Medellín;5;Antioquia
288;36173;AYUDANTE DE CONTROL EN OBRA;M;1160000;05001;Medellín;5;Antioquia
288;36010;AYUDANTE DE VENTAS;M;1160000;05001;Medellín;5;Antioquia
288;35921;DIRECTOR DE TESORERÍA;M;6000000;05001;Medellín;5;Antioquia
288;36113;GERENTE GENERAL;M;25000000;05001;Medellín;5;Antioquia
288;36044;INSPECTOR SISOMA;F;2320000;05001;Medellín;5;Antioquia
288;36047;INSPECTOR SISOMA;F;2320000;05001;Medellín;5;Antioquia
288;35738;JEFE JURÍDICA;F;6800000;05001;Medellín;5;Antioquia
288;35841;MAESTRO DE OBRA;M;2800000;05001;Medellín;5;Antioquia
288;36213;MAESTRO DE OBRA;M;3000000;05001;Medellín;5;Antioquia
288;36296;MAESTRO DE OBRA;M;3000000;05001;Medellín;5;Antioquia
288;36339;MENSAJERO;M;1200000;05001;Medellín;5;Antioquia
288;36322;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;36336;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;36259;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;36299;OFICIAL;M;1400000;05001;Medellín;5;Antioquia
288;36253;OFICIAL;M;1630000;05001;Medellín;5;Antioquia
288;35695;OFICIAL;M;1550000;05001;Medellín;5;Antioquia
288;35715;OFICIAL;M;1838600;05001;Medellín;5;Antioquia
288;36233;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;35858;OFICIAL;M;1890800;05001;Medellín;5;Antioquia
288;36024;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;36093;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;35818;OFICIAL;M;1838600;05001;Medellín;5;Antioquia
288;35821;OFICIAL;M;1838600;05001;Medellín;5;Antioquia
288;36150;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;36153;OFICIAL;M;1624000;05001;Medellín;5;Antioquia
288;35861;OFICIAL POSTVENTAS;M;1811470;05001;Medellín;5;Antioquia
288;35864;OPERADOR;M;1550642;05001;Medellín;5;Antioquia
288;35758;OPERADOR;M;1491804;05001;Medellín;5;Antioquia
288;36070;OPERADOR;M;1688605;05001;Medellín;5;Antioquia
288;35718;OPERADOR;M;1688605;05001;Medellín;5;Antioquia
288;36193;OPERADOR JUNIOR;M;1345600;05001;Medellín;5;Antioquia
288;36319;PROMOTORA;F;1350000;05001;Medellín;5;Antioquia
288;35947;PROMOTORA FINES DE SEMANA;F;12500;05001;Medellín;5;Antioquia
288;35901;RESIDENTE DE CONSTRUCCION;M;4500000;05001;Medellín;5;Antioquia
288;36110;RESIDENTE DE CONSTRUCCION;M;3500000;05001;Medellín;5;Antioquia
288;35735;RESIDENTE DE CONSTRUCCION;M;4900000;05001;Medellín;5;Antioquia
288;36239;RESIDENTE DE CONSTRUCCION;F;4620000;05001;Medellín;5;Antioquia
288;35967;SERVICIOS GENERALES;F;1160000;05001;Medellín;5;Antioquia
288;36090;VIGIA AMBIENTAL;F;1350000;05001;Medellín;5;Antioquia
288;35712;ANALISTA DE CARTERA Y TRÁMITES;F;1740000;05001;Medellín;5;Antioquia
288;36004;ADMINISTRADOR DE OBRA;F;3846000;05001;Medellín;5;Antioquia
288;35964;ADMINISTRADOR DE OBRA;M;3132000;05001;Medellín;5;Antioquia
288;35881;ADMINISTRADOR DE OBRA;F;2200000;05001;Medellín;5;Antioquia
288;35944;ANALISTA DE TRAMITES DE VENTAS;F;1740000;05001;Medellín;5;Antioquia
288;36170;ANALISTA DE TRAMITES DE VENTAS;M;1500000;05001;Medellín;5;Antioquia
288;36342;ANALISTA DE TRAMITES DE VENTAS;F;1740000;05001;Medellín;5;Antioquia
288;36273;ASESOR(A) COMERCIAL;F;1550000;05001;Medellín;5;Antioquia
288;36133;ASESOR(A) COMERCIAL;F;1550000;05001;Medellín;5;Antioquia
288;36007;ASESOR(A) COMERCIAL;F;1550000;05001;Medellín;5;Antioquia
288;36067;DIRECTOR(A) DE OBRA;M;9728320;05001;Medellín;5;Antioquia
288;35781;DIRECTOR(A) COMERCIAL;F;1550000;05001;Medellín;5;Antioquia
288;35801;DIRECTOR(A) COMERCIAL;F;1550000;05001;Medellín;5;Antioquia
288;36130;PROMOTOR(A);F;1350000;05001;Medellín;5;Antioquia
288;35838;SECRETARIO(A) DE OBRA;F;1345600;05001;Medellín;5;Antioquia
288;35798;SECRETARIO(A) DE OBRA;F;1345600;05001;Medellín;5;Antioquia
288;35698;SECRETARIO(A) DE OBRA;F;1370000;05001;Medellín;5;Antioquia
288;36107;AUXILIAR DE TESORERÍA;F;2320000;05001;Medellín;5;Antioquia
288;35987;COORDINADOR(A) MERCADEO DIGITAL;F;4400000;05001;Medellín;5;Antioquia
288;35755;SUBGERENTE DE CONSTRUCCIÓN;M;15000000;05001;Medellín;5;Antioquia
288;36050;ANALISTA JUNIOR CONTABLE;F;2800000;05001;Medellín;5;Antioquia
288;35692;GERENTE COMERCIAL Y DESARROLLO ;M;17000000;05001;Medellín;5;Antioquia
110;6455;ALMACENISTA;M;1856000;05001;Medellín;5;Antioquia
110;6452;MAESTRO DE OBRA;M;3378000;05001;Medellín;5;Antioquia
110;30571;APRENDIZ;F;580000;05001;Medellín;5;Antioquia
110;6458;RESIDENTE SST;F;2325000;05001;Medellín;5;Antioquia
110;6432;GERENTE DE OPERACIONES;F;20067000;05001;Medellín;5;Antioquia
110;20401;EJECUTIVO COMERCIAL;M;4000000;05001;Medellín;5;Antioquia
110;6412;ANALISTA ADMINISTRATIVA;F;1914000;05001;Medellín;5;Antioquia
110;6438;GERENTE TECNICO;M;20549000;05001;Medellín;5;Antioquia
110;6498;ANALISTA CONTABLE SENIOR;F;3596000;05001;Medellín;5;Antioquia
110;6415;RESIDENTE REVIT;M;4300000;05001;Medellín;5;Antioquia
110;6435;GERENTE DE PROYECTO SENIOR;F;15080000;05001;Medellín;5;Antioquia
110;11988;AYUDANTE DE CONSTRUCCIÓN;M;1160000;05001;Medellín;5;Antioquia
110;33737;ANALISTA DE TRÁMITES Y CARTERA ;M;1800000;05001;Medellín;5;Antioquia
227;27414;Profesional de Proyectos;F;3580200;05001;Medellín;5;Antioquia
126;25496;RESIDENTE OFICINA TECNICA;F;5596000;05001;Medellín;5;Antioquia
131;10743;INGENIERO RESIDENTE;M;5000000;05001;Medellín;5;Antioquia
131;11218;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11224;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11244;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11261;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11264;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;12887;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;20398;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;10700;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;10703;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11281;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11284;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11287;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11327;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
131;11241;LIGUERO;M;1179720;05001;Medellín;5;Antioquia
131;11221;LIGUERO;M;1179720;05001;Medellín;5;Antioquia
131;11238;RASTRILLERO;M;1748110;05001;Medellín;5;Antioquia
131;10723;OPERADOR EQUIPO;M;2149260;05001;Medellín;5;Antioquia
131;11387;OPERADOR EQUIPO;M;1310800;05001;Medellín;5;Antioquia
131;10697;OPERADOR EQUIPO;M;1310800;05001;Medellín;5;Antioquia
131;10720;INGENIERO CIVIL;M;2864550;05001;Medellín;5;Antioquia
131;20355;INGENIERO CIVIL;F;2864550;05001;Medellín;5;Antioquia
131;10683;MENSAJERO;M;2600000;05001;Medellín;5;Antioquia
131;10680;OFICIOS VARIOS;M;1160000;05001;Medellín;5;Antioquia
131;10677;COORDINADOR JUNIOR;M;6960000;05001;Medellín;5;Antioquia
131;10740;PROFESIONAL AMBIENTAL;F;4535820;05001;Medellín;5;Antioquia
131;25167;PROFESIONAL AMBIENTAL;F;4535820;05001;Medellín;5;Antioquia
131;10746;ANALISTA GTH;F;2000000;05001;Medellín;5;Antioquia
136;12718;Ayudante de Obra ;M;1160000;05001;Medellín;5;Antioquia
136;12827;Ayudante de Obra ;M;1160000;05001;Medellín;5;Antioquia
136;20859;Residente de obra II;M;3500000;05001;Medellín;5;Antioquia
136;10428;Residente de obra I;M;4408000;05001;Medellín;5;Antioquia
145;21248;MAESTRO DE OBRA;M;3016000;05001;Medellín;5;Antioquia
146;21251;AUXILIAR ADMINISTRATIVA OBRA;F;1914000;05001;Medellín;5;Antioquia
146;25745;RESIDENTE DE ESTRUCTURA;M;4640000;05001;Medellín;5;Antioquia
146;21254;RESIDENTE SST;F;1972000;05001;Medellín;5;Antioquia
147;21271;RESIDENTE DE ACABADOS;F;5592000;05001;Medellín;5;Antioquia
150;25917;CONTADOR/A;M;5656000;05001;Medellín;5;Antioquia
150;25934;COORDINADOR ESG;M;5090400;05001;Medellín;5;Antioquia
150;25911;DIRECTOR/A ADMINISTRATIVO;F;11231685;05001;Medellín;5;Antioquia
150;25937;GERENTE GENERAL;M;28281000;05001;Medellín;5;Antioquia
166;21274;OFICIOS VARIOS;F;1160000;05001;Medellín;5;Antioquia
166;22728;DIRECTOR DE OBRA;M;8000000;05001;Medellín;5;Antioquia
179;22084;DIRECTOR DE OBRA;M;6200000;05001;Medellín;5;Antioquia
179;22087;RESIDENTE SOCIAL;F;2879162;05001;Medellín;5;Antioquia
179;22107;AUXILIAR DE INGENIERIA;M;2879162;05001;Medellín;5;Antioquia
179;29641;PROFESIONAL COSTOS Y PRESUPUESTOS ;M;4500000;05001;Medellín;5;Antioquia
2;22854;ASSET MANAGER;M;7500000;05001;Medellín;5;Antioquia
2;49;GERENTE GENERAL;M;10000000;05001;Medellín;5;Antioquia
2;584;ANALISTA DE GERENCIA DE PROYECTOS;M;5000000;05001;Medellín;5;Antioquia
2;46;EJECUTIVO DE TRAMITES;M;2626008;05001;Medellín;5;Antioquia
30;12924;Auxiliar de Mantenimiento A;M;1788000;05001;Medellín;5;Antioquia
30;6329;Técnico Mecánico A;M;2362500;05001;Medellín;5;Antioquia
30;33236;Técnico Mecánico A;M;1900000;05001;Medellín;5;Antioquia
30;1998;Profesional C;F;3600000;05001;Medellín;5;Antioquia
30;833;Auxiliar de Equipos Móviles A;M;1788750;05001;Medellín;5;Antioquia
30;836;Ayudante de Obra A;M;1160000;05001;Medellín;5;Antioquia
30;1755;Ayudante de Obra A;M;1160000;05001;Medellín;5;Antioquia
30;1981;Ayudante de Obra A;M;1160000;05001;Medellín;5;Antioquia
30;1984;Ayudante de Obra A;M;1000000;05001;Medellín;5;Antioquia
30;876;Ayudante de Obra A;M;1000000;05001;Medellín;5;Antioquia
30;2359;Conductor A;M;1160000;05001;Medellín;5;Antioquia
30;11782;Conductor A;M;1700000;05001;Medellín;5;Antioquia
30;1062;Conductor B;M;2171800;05001;Medellín;5;Antioquia
30;1503;Conductor B;M;1700000;05001;Medellín;5;Antioquia
30;896;Conductor B;M;1700000;05001;Medellín;5;Antioquia
30;17527;Líder Gestión Integral ;M;4500000;05001;Medellín;5;Antioquia
30;21606;Analista de Mantenimiento ;M;3000000;05001;Medellín;5;Antioquia
30;1045;Auxiliar SST Admon. (Sede Envigado);F;1908000;05001;Medellín;5;Antioquia
30;859;Director (a) Jurídica y de RRHH;F;15080000;05001;Medellín;5;Antioquia
30;28848;Asistente de Mantenimiento ;M;1687500;05001;Medellín;5;Antioquia
30;1065;Conductor C;M;2171800;05001;Medellín;5;Antioquia
30;1775;Conductor C;M;2171800;05001;Medellín;5;Antioquia
30;1291;Conductor C;M;2171800;05001;Medellín;5;Antioquia
30;942;Conductor C;M;2171800;05001;Medellín;5;Antioquia
30;2333;Cadenero - Auxiliar Topografía B;M;3150000;05001;Medellín;5;Antioquia
30;1145;Encargado / Supervisor de Obra C;M;2950000;05001;Medellín;5;Antioquia
30;2817;Maestro / Oficial de Obra B;M;1550000;05001;Medellín;5;Antioquia
30;12884;Maestro / Oficial de Obra B;M;1800000;05001;Medellín;5;Antioquia
30;13216;Operador Maquinaria Pesada A;M;2565000;05001;Medellín;5;Antioquia
30;11779;Operador Maquinaria Pesada A;M;2800000;05001;Medellín;5;Antioquia
30;839;Conductor B;M;1700000;05001;Medellín;5;Antioquia
30;2379;Conductor B;M;1700000;05001;Medellín;5;Antioquia
30;1686;Operador Maquinaria Pesada B;M;1750000;05001;Medellín;5;Antioquia
30;985;Operador Maquinaria Pesada B;M;2000000;05001;Medellín;5;Antioquia
30;959;Operador Maquinaria Pesada B;M;1962450;05001;Medellín;5;Antioquia
30;1211;Operador Maquinaria Pesada C;M;2565000;05001;Medellín;5;Antioquia
30;999;Operador Maquinaria Pesada C;M;2263345;05001;Medellín;5;Antioquia
30;1022;Operador Maquinaria Pesada C;M;2011862;05001;Medellín;5;Antioquia
30;1606;Operador Maquinaria Pesada D;M;2565000;05001;Medellín;5;Antioquia
30;6223;Coordinador(a) Financiera (o);F;5500000;05001;Medellín;5;Antioquia
33;2834;CONDUCTOR;M;1056200;05001;Medellín;5;Antioquia
33;2356;INSPECTOR SST;F;1700000;05001;Medellín;5;Antioquia
33;2273;AYUDANTE MAQUINISTA;M;1725000;05001;Medellín;5;Antioquia
33;11447;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11450;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11453;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11467;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11470;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11473;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11556;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;12824;SOLDADOR AYUDANTE;M;1670644;05001;Medellín;5;Antioquia
33;2270;SOLDADOR AYUDANTE;M;1505085;05001;Medellín;5;Antioquia
33;10806;AYUDANTE MAQUINISTA;M;1914750;05001;Medellín;5;Antioquia
33;11427;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11493;AUXILIAR DE VÍA;M;1160688;05001;Medellín;5;Antioquia
33;11536;JEFE DE ESTACION;M;1749249;05001;Medellín;5;Antioquia
33;11390;OPERADOR DE RETROEXCAVADORA;M;2903982;05001;Medellín;5;Antioquia
33;11516;JEFE DE ESTACION;M;1749249;05001;Medellín;5;Antioquia
33;11533;JEFE DE ESTACION;M;1749249;05001;Medellín;5;Antioquia
35;26289;ASESOR INMOBILIARIO;M;1425870;05001;Medellín;5;Antioquia
36;1297;LÍDER COMERCIAL Y CREATIVO;M;12386600;05001;Medellín;5;Antioquia
36;1314;DIRECTOR II;M;3816000;05001;Medellín;5;Antioquia
36;1317;DIRECTOR I;M;3300000;05001;Medellín;5;Antioquia
36;1357;RESIDENTE DE OBRA II;M;3300000;05001;Medellín;5;Antioquia
36;6601;RESIDENTE DE OBRA I;M;3000000;05001;Medellín;5;Antioquia
36;2376;PRACTICANTE DE ARQUITECTURA;M;1000000;05001;Medellín;5;Antioquia
55;30162;INSPECTOR SEGURIDAD Y OFICIOS VARIOS;M;2460000;05001;Medellín;5;Antioquia
55;2711;AUXILIAR ADMINISTRATIVO DE OBRA;F;1744000;05001;Medellín;5;Antioquia
55;12990;AUXILIAR ADMINISTRATIVO DE OBRA;M;2565000;05001;Medellín;5;Antioquia
55;2814;AUXILIAR ADMINISTRATIVO DE OBRA;M;2002320;05001;Medellín;5;Antioquia
55;6186;ALMACENISTA Y OFICIOS VARIOS ;M;2622000;05001;Medellín;5;Antioquia
55;30574;AUXILIAR DE ALMACEN Y OFICIOS VARIOS ;M;1218000;05001;Medellín;5;Antioquia
55;28908;MAESTRO DE OBRA;M;4000000;05001;Medellín;5;Antioquia
55;2791;MAESTRO DE OBRA;M;3749000;05001;Medellín;5;Antioquia
55;2754;MAESTRO DE OBRA;M;3876000;05001;Medellín;5;Antioquia
55;3003;MAESTRO DE OBRA;M;3690000;05001;Medellín;5;Antioquia
55;2691;MAESTRO DE OBRA;M;4265000;05001;Medellín;5;Antioquia
55;3023;DETALLADOR;M;1756000;05001;Medellín;5;Antioquia
55;3581;DETALLADOR;M;1988000;05001;Medellín;5;Antioquia
55;6203;DETALLADOR;M;1801000;05001;Medellín;5;Antioquia
55;2771;DETALLADOR;M;1575856;05001;Medellín;5;Antioquia
55;11613;DETALLADOR;M;1720000;05001;Medellín;5;Antioquia
55;2811;OFICIAL Y OFICIOS VARIOS ;M;1700000;05001;Medellín;5;Antioquia
55;3000;OFICIAL Y OFICIOS VARIOS ;M;1756000;05001;Medellín;5;Antioquia
55;6349;AYUDANTE Y OFICIOS VARIOS ;M;1000000;05001;Medellín;5;Antioquia
55;2774;AYUDANTE Y OFICIOS VARIOS ;M;1938000;05001;Medellín;5;Antioquia
55;25871;MARCADOR Y OFICIOS VARIOS;M;1566000;05001;Medellín;5;Antioquia
55;2708;MARCADOR Y OFICIOS VARIOS;M;1566000;05001;Medellín;5;Antioquia
55;2997;PORTERO;M;1323560;05001;Medellín;5;Antioquia
55;6206;OPERADOR DE MALACATE Y OF VARIOS;M;1389000;05001;Medellín;5;Antioquia
55;2665;INSTRUCTOR;M;2200000;05001;Medellín;5;Antioquia
55;2602;PROFESIONAL DE PRESUPUESTOS;F;5700000;05001;Medellín;5;Antioquia
55;2625;ARQUITECTO SERVICIO AL CLIENTE;M;5629000;05001;Medellín;5;Antioquia
55;2605;GERENTE DE PROYECTOS;M;10978000;05001;Medellín;5;Antioquia
55;25931;GESTOR DEL AREA AMBIENTAL;M;2600000;05001;Medellín;5;Antioquia
56;22439;OFICIAL DE POSVENTAS;M;1817000;05001;Medellín;5;Antioquia
56;10116;OPERADOR Y OFICIOS VARIOS;M;2070771;05001;Medellín;5;Antioquia
56;10119;OPERADOR Y OFICIOS VARIOS;M;2070771;05001;Medellín;5;Antioquia
61;23000;AUXILIAR ADMINISTRATIVO DE OBRA;F;2552000;05001;Medellín;5;Antioquia
61;21191;AYUDANTE DE OBRA;M;1735000;05001;Medellín;5;Antioquia
61;21188;MENSAJERO Y CONDUCTOR;M;3077000;05001;Medellín;5;Antioquia
61;2293;TESORERA;F;4277000;05001;Medellín;5;Antioquia
61;2310;OFICIOS VARIOS;F;2110000;05001;Medellín;5;Antioquia
62;2316;AYUDANTE DE SEGURIDAD;M;1735000;05001;Medellín;5;Antioquia
52;17547;RESIDENTE SST;F;2817934;05001;Medellín;5;Antioquia
52;20318;RESIDENTE SST;F;2817934;05001;Medellín;5;Antioquia
52;21480;RESIDENTE SOCIAL;F;2800000;05001;Medellín;5;Antioquia
52;12057;COORDINADORA DE TALENTO HUMANO;F;4000000;05001;Medellín;5;Antioquia
52;30053;COORDINADORA DE RECURSOS HUMANOS Y SGC;F;5500000;05001;Medellín;5;Antioquia
53;25891;OFICIAL DE OBRA;M;1680648;05001;Medellín;5;Antioquia
53;25894;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
55;6332;OFICIOS VARIOS;M;1710000;05001;Medellín;5;Antioquia
55;2728;OFICIOS VARIOS;M;1550000;05001;Medellín;5;Antioquia
55;13242;OFICIOS VARIOS;M;1350000;05001;Medellín;5;Antioquia
55;17507;OFICIOS VARIOS;M;1650000;05001;Medellín;5;Antioquia
55;21457;OFICIOS VARIOS;M;1750000;05001;Medellín;5;Antioquia
55;22731;OFICIOS VARIOS;M;1750000;05001;Medellín;5;Antioquia
55;2751;OFICIOS VARIOS;M;2462000;05001;Medellín;5;Antioquia
55;2768;OFICIOS VARIOS;M;1160000;05001;Medellín;5;Antioquia
55;2565;COORDINADOR DE PROYECTOS;M;19714000;05001;Medellín;5;Antioquia
55;2585;AUXILIAR AREA INFORMATICA;F;4269000;05001;Medellín;5;Antioquia
55;2562;CONTADOR ;M;24079000;05001;Medellín;5;Antioquia
55;2588;ARQUITECTO DISEÑADOR;M;8000000;05001;Medellín;5;Antioquia
55;2608;ARQUITECTO DISEÑADOR;M;6880000;05001;Medellín;5;Antioquia
55;2582;RESIDENTE ADMINISTRATIVO;F;7036000;05001;Medellín;5;Antioquia
55;2688;INGENIERO RESIDENTE;F;3659000;05001;Medellín;5;Antioquia
55;2628;INGENIERO RESIDENTE;M;5500000;05001;Medellín;5;Antioquia
55;2645;INGENIERO RESIDENTE;F;6860000;05001;Medellín;5;Antioquia
55;2648;INGENIERO RESIDENTE;F;5673000;05001;Medellín;5;Antioquia
74;29303;ANALISTA DE TRAMITES                   ;M;2885000;05001;Medellín;5;Antioquia
74;5685;AUXILIAR ADMINISTRATIVO            ;F;2000000;05001;Medellín;5;Antioquia
74;5765;AUXILIAR ADMINISTRATIVO            ;F;2400000;05001;Medellín;5;Antioquia
74;6916;AUXILIAR ADMINISTRATIVO            ;F;2320000;05001;Medellín;5;Antioquia
74;5459;AYUDANTE DE OBRA                        ;M;1129814;05001;Medellín;5;Antioquia
74;5439;CONDUCTOR                               ;M;2193000;05001;Medellín;5;Antioquia
74;25748;EJECUTIVO/A DE NEGOCIOS                 ;F;1624000;05001;Medellín;5;Antioquia
74;5622;JEFE DE POSTENTREGAS                    ;F;5656000;05001;Medellín;5;Antioquia
74;13219;LIDER SSTA                              ;M;2320000;05001;Medellín;5;Antioquia
74;6515;LIDER SSTA                              ;M;2320000;05001;Medellín;5;Antioquia
74;5705;OFICIAL DE OBRA                         ;M;1586757;05001;Medellín;5;Antioquia
74;5479;OFICIAL DE OBRA                         ;M;1586757;05001;Medellín;5;Antioquia
74;5536;OFICIAL DE OBRA                         ;M;1586000;05001;Medellín;5;Antioquia
74;5751;OFICIOS VARIOS                          ;M;1840000;05001;Medellín;5;Antioquia
74;5619;PROMOTOR(A)                           ;F;1462000;05001;Medellín;5;Antioquia
74;29538;PROMOTOR(A)                           ;M;1462000;05001;Medellín;5;Antioquia
74;5645;RESIDENTE DE OBRA                       ;F;5152000;05001;Medellín;5;Antioquia
74;5562;RESIDENTE DE OBRA                       ;M;5152000;05001;Medellín;5;Antioquia
74;6266;RESIDENTE DE OBRA                       ;M;5152000;05001;Medellín;5;Antioquia
74;5745;RESIDENTE DE OBRA                       ;F;5152000;05001;Medellín;5;Antioquia
74;5519;RESIDENTE SSTA                      ;F;2828000;05001;Medellín;5;Antioquia
74;5599;RESIDENTE SSTA                      ;F;3564000;05001;Medellín;5;Antioquia
74;5516;SERVICIOS GENERALES                     ;F;1346000;05001;Medellín;5;Antioquia
74;5559;MAESTRO PRIMERO;M;3678000;05001;Medellín;5;Antioquia
74;5476;MAESTRO PRIMERO;M;3678000;05001;Medellín;5;Antioquia
74;11885;MAESTRO PRIMERO;M;3678000;05001;Medellín;5;Antioquia
74;5579;OPERADOR DE MAQUINARIA Y EQUIPOS;M;2744000;05001;Medellín;5;Antioquia
74;5522;OPERADOR DE MAQUINARIA Y EQUIPOS;M;1470000;05001;Medellín;5;Antioquia
74;5542;ARQUITECTO JUNIOR;F;3000000;05001;Medellín;5;Antioquia
74;5605;CONTROLADOR DE COSTOS;F;5656000;05001;Medellín;5;Antioquia
74;5582;ANALISTA DE SELECCION;F;3281000;05001;Medellín;5;Antioquia
74;5585;RESIDENTE DE PILOTAJE;F;5152000;05001;Medellín;5;Antioquia
74;5725;JEFE SSTA;F;3960000;05001;Medellín;5;Antioquia
74;5682;ENCARGADO DE PLANTA DE CONCRETOS;M;2300000;05001;Medellín;5;Antioquia
74;5496;ANALISTA ADMINISTRATIVO;F;2885000;05001;Medellín;5;Antioquia
74;13222;ANALISTA ADMINISTRATIVO;F;2631000;05001;Medellín;5;Antioquia
74;5539;COORDINADOR CREATIVO;M;8315000;05001;Medellín;5;Antioquia
74;5688;COORDINADOR DE SELECCION Y DESARROLLO;F;5656000;05001;Medellín;5;Antioquia
74;5728;PRACTICANTE DE INGENIERIA;F;1000000;05001;Medellín;5;Antioquia
74;5668;INGENIERO DE PROCESOS;F;4330000;05001;Medellín;5;Antioquia
74;6166;COORDINADOR DE DISEÑO;F;8315000;05001;Medellín;5;Antioquia
74;5499;DIRECTOR DE PROYECTOS;F;11754000;05001;Medellín;5;Antioquia
74;5625;LIDER DE REFORMAS;F;4000000;05001;Medellín;5;Antioquia
74;5602;LIDER DE PROGRAMACIÓN;F;4000000;05001;Medellín;5;Antioquia
74;5642;PROFESIONAL BIM;F;3055000;05001;Medellín;5;Antioquia
74;11868;GESTOR DE CARTERA;M;2320000;05001;Medellín;5;Antioquia
74;5665;GESTOR DE CARTERA;F;2320000;05001;Medellín;5;Antioquia
74;5662;COORDINADOR DE SERVICIO AL CLIENTE Y CARTERA;F;6400000;05001;Medellín;5;Antioquia
52;2416;DIRECTOR COMERCIAL;M;13000000;05001;Medellín;5;Antioquia
52;2419;LIDER COSTOS Y PRESUPUESTOS;F;5656000;05001;Medellín;5;Antioquia
52;2436;OFICIAL DE OBRA;M;1588205;05001;Medellín;5;Antioquia
52;2442;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
52;2456;AYUDANTE DE OBRA;M;1000000;05001;Medellín;5;Antioquia
52;2479;AYUDANTE DE OBRA;M;1160000;05001;Medellín;5;Antioquia
52;17544;RESIDENTE DE OBRA;M;5437516;05001;Medellín;5;Antioquia
52;21463;RESIDENTE DE OBRA;M;4864160;05001;Medellín;5;Antioquia
52;22774;RESIDENTE DE OBRA;M;4200000;05001;Medellín;5;Antioquia
52;21460;DIRECTOR DE OBRA;M;6200000;05001;Medellín;5;Antioquia
52;2482;DIRECTOR DE OBRA;M;8000000;05001;Medellín;5;Antioquia
220;28841;Director Comercial;M;1508268;05001;Medellín;5;Antioquia
220;28844;Analista Contable;F;1160000;05001;Medellín;5;Antioquia
221;28847;Analista Contable;F;1160000;05001;Medellín;5;Antioquia
227;27402;Analista de Trámites y Desembolsos;F;3167400;05001;Medellín;5;Antioquia
227;27470;Promotor de Ventas;F;1160000;05001;Medellín;5;Antioquia
227;27473;Residente de Obra ;F;4500000;05001;Medellín;5;Antioquia
227;27485;Director de Proyectos;F;9461400;05001;Medellín;5;Antioquia
227;27488;Residente Auxiliar ;M;3200000;05001;Medellín;5;Antioquia
227;27530;Coordinador de Mercadeo;M;5606000;05001;Medellín;5;Antioquia
227;27531;Oficial Soporte Técnico Postventas;M;2509200;05001;Medellín;5;Antioquia
227;27533;Auxiliar de Almacén;M;1498500;05001;Medellín;5;Antioquia
227;27536;Analista de Compras de Obra;M;2200000;05001;Medellín;5;Antioquia
227;27551;Auxiliar de Mercadeo;F;1729000;05001;Medellín;5;Antioquia
227;27553;Analista Administrativo de Obra;M;2983500;05001;Medellín;5;Antioquia
227;27556;Analista de Negocios y Compras;F;2500000;05001;Medellín;5;Antioquia
227;27599;Residente de Obra ;F;5000000;05001;Medellín;5;Antioquia
